Date,Open,High,Low,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,,,,,,
8/23/2010,8.9925,9,8.758929,7.441417,414041600,0.125,0.11,0.015,13.6364,,,,,,
8/20/2010,8.906786,9.068571,8.892857,7.557672,384230000,0.125,0.11,0.015,13.6364,,,,,,
8/19/2010,9.03,9.052857,8.881429,7.564935,426706000,0.125,0.11,0.015,13.6364,,,,,,
8/18/2010,9.012857,9.095357,8.985,7.66151,339696000,0.125,0.11,0.015,13.6364,,,,,,
8/17/2010,8.931429,9.093929,8.9,7.62821,422640400,0.125,0.11,0.015,13.6364,,,,,,
8/16/2010,8.842143,8.928929,8.807857,7.497122,318430000,0.125,0.11,0.015,13.6364,,,,,,
8/13/2010,8.9875,8.995714,8.896071,7.541322,354869200,0.125,0.11,0.015,13.6364,,,,,,
8/12/2010,8.810357,9.039286,8.79,7.622761,534920400,0.125,0.11,0.015,13.6364,,,,,,
8/11/2010,9.121429,9.131786,8.921786,7.574322,620054400,0.125,0.11,0.015,13.6364,,,,,,
8/10/2010,9.280357,9.301786,9.198214,7.853449,451920000,0.125,0.11,0.015,13.6364,,,,,,
8/9/2010,9.338571,9.3625,9.270357,7.924291,303128000,0.125,0.11,0.015,13.6364,,,,,,
8/6/2010,9.277857,9.338929,9.201071,7.874035,444897600,0.125,0.11,0.015,13.6364,,,,,,
8/5/2010,9.3475,9.399286,9.305357,7.92278,289097200,0.125,0.11,0.015,13.6364,,,,,,
8/4/2010,9.387143,9.438571,9.296786,7.961531,420375200,0.125,0.11,0.015,13.6364,,,,,,
8/3/2010,9.321786,9.402143,9.265,7.929741,417653600,0.125,0.11,0.015,13.6364,,,,,,
8/2/2010,9.301429,9.378214,9.272143,7.92732,428055600,0.125,0.11,0.015,13.6364,,,,,,
7/30/2010,9.138929,9.275,9.103571,7.788057,448210000,0.125,0.11,0.015,13.6364,,,,,,
7/29/2010,9.311071,9.380357,9.146429,7.814096,643806800,0.125,0.11,0.015,13.6364,,,,,,
7/28/2010,9.416786,9.499643,9.294643,7.900375,519985200,0.125,0.11,0.015,13.6364,,,,,,
7/27/2010,9.316786,9.457143,9.296429,7.994833,584771600,0.125,0.11,0.015,13.6364,,,,,,
7/26/2010,9.285714,9.289286,9.203929,7.849514,420551600,0.125,0.11,0.015,13.6364,,,,,,
7/23/2010,9.181786,9.299286,9.152857,7.869495,533388800,0.125,0.11,0.015,13.6364,,,,,,
7/22/2010,9.202857,9.285714,9.118214,7.841646,645318800,0.125,0.11,0.015,13.6364,,,,,,
7/21/2010,9.4675,9.469643,9.071429,7.696929,1185671200,0.125,0.11,0.015,13.6364,,,,,,
7/20/2010,8.675,9.032143,8.571786,7.625786,1074950800,0.125,0.11,0.015,13.6364,,,,,,
7/19/2010,8.924286,8.924286,8.557143,7.434758,1024478000,0.12,0.0875,0.0325,37.1429,,,,,,
7/16/2010,9.042143,9.106071,8.871786,7.565542,1039858400,0.12,0.0875,0.0325,37.1429,,,,,,
7/15/2010,8.865357,9.1775,8.832143,7.612468,824866000,0.12,0.0875,0.0325,37.1429,,,,,,
7/14/2010,8.906429,9.135714,8.892857,7.651218,812047600,0.12,0.0875,0.0325,37.1429,,,,,,
7/13/2010,9.154286,9.157143,8.801071,7.623062,1190924000,0.12,0.0875,0.0325,37.1429,,,,,,
7/12/2010,9.233214,9.351786,9.102143,7.789271,562878400,0.12,0.0875,0.0325,37.1429,,,,,,
7/9/2010,9.174643,9.282143,9.112857,7.859804,433322400,0.12,0.0875,0.0325,37.1429,,,,,,
7/8/2010,9.374286,9.389286,9.103214,7.813488,738144400,0.12,0.0875,0.0325,37.1429,,,,,,
7/7/2010,8.946071,9.241786,8.919643,7.831047,654556000,0.12,0.0875,0.0325,37.1429,,,,,,
7/6/2010,8.964286,9.028571,8.791429,7.527096,615235600,0.12,0.0875,0.0325,37.1429,,,,,,
7/2/2010,8.946071,8.961786,8.685714,7.475932,693842800,0.12,0.0875,0.0325,37.1429,,,,,,
7/1/2010,9.082143,9.1,8.686429,7.522553,1022896000,0.12,0.0875,0.0325,37.1429,,,,,,
6/30/2010,9.168214,9.213214,8.928929,7.61489,739452000,0.12,0.0875,0.0325,37.1429,,,,,,
6/29/2010,9.432857,9.4425,9.082143,7.755359,1133344800,0.12,0.0875,0.0325,37.1429,,,,,,
6/28/2010,9.533214,9.633929,9.447143,8.122585,584948000,0.12,0.0875,0.0325,37.1429,,,,,,
6/25/2010,9.645,9.6525,9.493214,8.07415,549942400,0.12,0.0875,0.0325,37.1429,,,,,,
6/24/2010,9.678571,9.757143,9.575,8.143781,714277200,0.12,0.0875,0.0325,37.1429,,,,,,
6/23/2010,9.806429,9.809286,9.567857,8.203422,768457200,0.12,0.0875,0.0325,37.1429,,,,,,
6/22/2010,9.72,9.856071,9.696429,8.29061,717262000,0.12,0.0875,0.0325,37.1429,,,,,,
6/21/2010,9.9175,9.964643,9.5975,8.179199,776490400,0.12,0.0875,0.0325,37.1429,,,,,,
6/18/2010,9.723214,9.821429,9.693571,8.297271,784621600,0.12,0.0875,0.0325,37.1429,,,,,,
6/17/2010,9.664286,9.746429,9.625,8.230667,872855200,0.12,0.0875,0.0325,37.1429,,,,,,
6/16/2010,9.325,9.5625,9.308214,8.090799,783678000,0.12,0.0875,0.0325,37.1429,,,,,,
6/15/2010,9.13,9.280357,9.125,7.861927,585074000,0.12,0.0875,0.0325,37.1429,,,,,,
6/14/2010,9.141429,9.255357,9.071786,7.698142,602960400,0.12,0.0875,0.0325,37.1429,,,,,,
6/11/2010,8.865357,9.066429,8.834643,7.674833,545759200,0.12,0.0875,0.0325,37.1429,,,,,,
6/10/2010,8.744286,8.963571,8.65,7.58401,776356000,0.12,0.0875,0.0325,37.1429,,,,,,
6/9/2010,8.981071,8.996429,8.660357,7.362702,854630000,0.12,0.0875,0.0325,37.1429,,,,,,
6/8/2010,9.044286,9.064286,8.773214,7.548285,1000770400,0.12,0.0875,0.0325,37.1429,,,,,,
6/7/2010,9.224643,9.255357,8.948214,7.597025,886942000,0.12,0.0875,0.0325,37.1429,,,,,,
6/4/2010,9.221786,9.353571,9.093929,7.749005,758304400,0.12,0.0875,0.0325,37.1429,,,,,,
6/3/2010,9.470714,9.483929,9.300357,7.965768,650106800,0.12,0.0875,0.0325,37.1429,,,,,,
6/2/2010,9.447857,9.457143,9.2975,7.990896,688548000,0.12,0.0875,0.0325,37.1429,,,,,,
6/1/2010,9.274643,9.497857,9.248571,7.896437,876472800,0.12,0.0875,0.0325,37.1429,,,,,,
5/28/2010,9.263929,9.264286,9.048214,7.776855,815614800,0.12,0.0875,0.0325,37.1429,,,,,,
5/27/2010,8.95,9.0675,8.896786,7.669988,666282400,0.12,0.0875,0.0325,37.1429,,,,,,
5/26/2010,8.931429,9.004643,8.705357,7.390251,850654000,0.12,0.0875,0.0325,37.1429,,,,,,
5/25/2010,8.548214,8.812857,8.47,7.423859,1048006400,0.12,0.0875,0.0325,37.1429,,,,,,
5/24/2010,8.831429,8.960714,8.795,7.470479,754238800,0.12,0.0875,0.0325,37.1429,,,,,,
5/21/2010,8.315,8.732143,8.2625,7.336063,1223891200,0.12,0.0875,0.0325,37.1429,,,,,,
5/20/2010,8.638571,8.708929,8.436071,7.198013,1282915200,0.12,0.0875,0.0325,37.1429,,,,,,
5/19/2010,8.910714,9.032857,8.744643,7.518313,1025726800,0.12,0.0875,0.0325,37.1429,,,,,,
5/18/2010,9.177857,9.233929,8.937857,7.640018,782678400,0.12,0.0875,0.0325,37.1429,,,,,,
5/17/2010,9.096429,9.149286,8.846786,7.696325,762834800,0.12,0.0875,0.0325,37.1429,,,,,,
5/14/2010,9.112857,9.16,8.910714,7.684218,759362800,0.12,0.0875,0.0325,37.1429,,,,,,
5/13/2010,9.400714,9.464286,9.157143,7.821661,599712400,0.12,0.0875,0.0325,37.1429,,,,,,
5/12/2010,9.258571,9.3975,9.239286,7.934587,654379600,0.12,0.0875,0.0325,37.1429,,,,,,
5/11/2010,8.994286,9.281786,8.946429,7.76596,848906800,0.12,0.0875,0.0325,37.1429,,,,,,
5/10/2010,8.9375,9.094643,8.876071,7.689365,984306400,0.12,0.0875,0.0325,37.1429,,,,,,
5/7/2010,8.703929,8.806071,8.043214,7.14049,1676018400,0.12,0.0875,0.0325,37.1429,,,,,,
5/6/2010,9.065357,9.223214,7.116071,7.455043,1285860800,0.12,0.0875,0.0325,37.1429,,,,,,
5/5/2010,9.036786,9.219286,8.883214,7.749912,883103200,0.12,0.0875,0.0325,37.1429,,,,,,
5/4/2010,9.388929,9.403214,9.169643,7.831349,723819600,0.12,0.0875,0.0325,37.1429,,,,,,
5/3/2010,9.422857,9.567143,9.388571,8.063551,454342000,0.12,0.0875,0.0325,37.1429,,,,,,
4/30/2010,9.618214,9.663214,9.321429,7.904307,542463600,0.12,0.0875,0.0325,37.1429,,,,,,
4/29/2010,9.393571,9.642857,9.3575,8.132881,558840800,0.12,0.0875,0.0325,37.1429,,,,,,
4/28/2010,9.401786,9.428571,9.1575,7.919752,758402400,0.12,0.0875,0.0325,37.1429,,,,,,
4/27/2010,9.545357,9.565714,9.304286,7.933072,709343600,0.12,0.0875,0.0325,37.1429,,,,,,
4/26/2010,9.71,9.730714,9.578214,8.158916,479068800,0.12,0.0875,0.0325,37.1429,,,,,,
4/23/2010,9.571071,9.720714,9.535714,8.199184,796955600,0.12,0.0875,0.0325,37.1429,,,,,,
4/22/2010,9.222857,9.526786,9.15,8.067185,793424800,0.12,0.0875,0.0325,37.1429,,,,,,
4/21/2010,9.242857,9.294643,9.133214,7.847699,982391200,0.12,0.0875,0.0325,37.1429,,,,,,
4/20/2010,8.876429,8.901786,8.677143,7.404785,738326400,0.12,0.0875,0.0325,37.1429,,,,,,
4/19/2010,8.8225,8.853214,8.634643,7.479865,566924400,0.13,0.075,0.055,73.3333,,,,,,
4/16/2010,8.8775,8.969286,8.733929,7.489855,750545600,0.13,0.075,0.055,73.3333,,,,,,
4/15/2010,8.777857,8.893929,8.768214,7.535872,376784800,0.13,0.075,0.055,73.3333,,,,,,
4/14/2010,8.76,8.778929,8.716786,7.438087,404076400,0.13,0.075,0.055,73.3333,,,,,,
4/13/2010,8.637857,8.671429,8.611071,7.339391,306210800,0.13,0.075,0.055,73.3333,,,,,,
4/12/2010,8.65,8.681071,8.636071,7.335155,333026400,0.13,0.075,0.055,73.3333,,,,,,
4/9/2010,8.6225,8.638929,8.587857,7.320016,334182800,0.13,0.075,0.055,73.3333,,,,,,
4/8/2010,8.587143,8.626429,8.501429,7.264313,572989200,0.13,0.075,0.055,73.3333,,,,,,
4/7/2010,8.555357,8.64,8.523571,7.28399,628502000,0.13,0.075,0.055,73.3333,,,,,,
4/6/2010,8.507143,8.58,8.464286,7.251901,447017200,0.13,0.075,0.055,73.3333,,,,,,
4/5/2010,8.392143,8.518214,8.384643,7.220112,684507600,0.13,0.075,0.055,73.3333,,,,,,
4/1/2010,8.478929,8.526071,8.3125,7.143819,603145200,0.13,0.075,0.055,73.3333,,,,,,
3/31/2010,8.410357,8.450357,8.373571,7.114455,430659600,0.13,0.075,0.055,73.3333,,,,,,
3/30/2010,8.45,8.481429,8.366071,7.140189,527310000,0.13,0.075,0.055,73.3333,,,,,,
3/29/2010,8.321429,8.3525,8.272143,7.035439,540744400,0.13,0.075,0.055,73.3333,,,,,,
3/26/2010,8.176786,8.283929,8.1625,6.990331,640875200,0.13,0.075,0.055,73.3333,,,,,,
3/25/2010,8.247143,8.248929,8.080357,6.861664,542284400,0.13,0.075,0.055,73.3333,,,,,,
3/24/2010,8.13,8.221429,8.125357,6.944012,597780400,0.13,0.075,0.055,73.3333,,,,,,
3/23/2010,8.058571,8.170714,8.003571,6.913435,602431200,0.13,0.075,0.055,73.3333,,,,,,
3/22/2010,7.873929,8.071429,7.8625,6.804145,456419600,0.13,0.075,0.055,73.3333,,,,,,
3/19/2010,8.028214,8.044286,7.901071,6.728457,559445600,0.13,0.075,0.055,73.3333,,,,,,
3/18/2010,8.003571,8.035714,7.950357,6.801115,342109600,0.13,0.075,0.055,73.3333,,,,,,
3/17/2010,8.032143,8.0875,7.973929,6.785071,450956800,0.13,0.075,0.055,73.3333,,,,,,
3/16/2010,8.006429,8.035,7.946786,6.795062,446908000,0.13,0.075,0.055,73.3333,,,,,,
3/15/2010,8.049286,8.053571,7.866071,6.776593,493502800,0.13,0.075,0.055,73.3333,,,,,,
3/12/2010,8.120357,8.133214,8.0625,6.860151,416323600,0.13,0.075,0.055,73.3333,,,,,,
3/11/2010,7.996786,8.053571,7.975714,6.826849,405700400,0.13,0.075,0.055,73.3333,,,,,,
3/10/2010,7.993929,8.052857,7.971429,6.806867,596218000,0.13,0.075,0.055,73.3333,,,,,,
3/9/2010,7.796786,8.035714,7.781786,6.75177,920259200,0.13,0.075,0.055,73.3333,,,,,,
3/8/2010,7.8575,7.860357,7.794643,6.632488,429889600,0.13,0.075,0.055,73.3333,,,,,,
3/5/2010,7.676429,7.846429,7.665357,6.628552,899620400,0.13,0.075,0.055,73.3333,,,,,,
3/4/2010,7.474286,7.532857,7.451071,6.379093,366041200,0.13,0.075,0.055,73.3333,,,,,,
3/3/2010,7.462143,7.495357,7.426429,6.337314,372052800,0.13,0.075,0.055,73.3333,,,,,,
3/2/2010,7.4975,7.529643,7.419286,6.322783,566546400,0.13,0.075,0.055,73.3333,,,,,,
3/1/2010,7.348214,7.482143,7.3375,6.327022,550093600,0.13,0.075,0.055,73.3333,,,,,,
2/26/2010,7.227857,7.3275,7.214286,6.194722,507460800,0.13,0.075,0.055,73.3333,,,,,,
2/25/2010,7.049286,7.245,7.031786,6.115404,665126000,0.13,0.075,0.055,73.3333,,,,,,
2/24/2010,7.079643,7.194286,7.065714,6.074837,460566400,0.13,0.075,0.055,73.3333,,,,,,
2/23/2010,7.142857,7.190357,6.989643,5.965849,575094800,0.13,0.075,0.055,73.3333,,,,,,
2/22/2010,7.226429,7.232143,7.113929,6.067571,390563600,0.13,0.075,0.055,73.3333,,,,,,
2/19/2010,7.209286,7.257143,7.1825,6.105413,415469600,0.13,0.075,0.055,73.3333,,,,,,
2/18/2010,7.201071,7.281786,7.175714,6.143559,422825200,0.13,0.075,0.055,73.3333,,,,,,
2/17/2010,7.2925,7.296786,7.173571,6.132055,436396800,0.13,0.075,0.055,73.3333,,,,,,
2/16/2010,7.212143,7.274643,7.197143,6.15779,543737600,0.13,0.075,0.055,73.3333,,,,,,
2/12/2010,7.075357,7.201429,6.982143,6.06636,655468800,0.13,0.075,0.055,73.3333,,,,,,
2/11/2010,6.96,7.133929,6.930714,6.014589,550345600,0.13,0.075,0.055,73.3333,,,,,,
2/10/2010,6.996071,7.021429,6.937857,5.907115,370361600,0.13,0.075,0.055,73.3333,,,,,,
2/9/2010,7.015,7.053571,6.955357,5.93951,632886800,0.13,0.075,0.055,73.3333,,,,,,
2/8/2010,6.988929,7.067143,6.928571,5.876842,478270800,0.13,0.075,0.055,73.3333,,,,,,
2/5/2010,6.879643,7,6.816071,5.91741,850306800,0.13,0.075,0.055,73.3333,,,,,,
2/4/2010,7.026071,7.084643,6.841786,5.814175,757652000,0.13,0.075,0.055,73.3333,,,,,,
2/3/2010,6.970357,7.15,6.943571,6.031544,615328000,0.13,0.075,0.055,73.3333,,,,,,
2/2/2010,6.996786,7.011429,6.906429,5.929521,698342400,0.13,0.075,0.055,73.3333,,,,,,
2/1/2010,6.870357,7,6.832143,5.895309,749876400,0.13,0.075,0.055,73.3333,,,,,,
1/29/2010,7.181429,7.221429,6.794643,5.814478,1245952400,0.13,0.075,0.055,73.3333,,,,,,
1/28/2010,7.318929,7.339286,7.096429,6.03336,1173502400,0.13,0.075,0.055,73.3333,,,,,,
1/27/2010,7.3875,7.520714,7.126071,6.293417,1722568400,0.13,0.075,0.055,73.3333,,,,,,
1/26/2010,7.355357,7.6325,7.235,6.234684,1867110000,0.13,0.075,0.055,73.3333,,,,,,
1/25/2010,7.2325,7.310714,7.149643,6.147795,1065699600,0.13,0.075,0.055,73.3333,,,,,,
1/22/2010,7.385,7.410714,7.041429,5.986738,881767600,0.065,0.05,0.015,30,,,,,,
1/21/2010,7.574286,7.618214,7.400357,6.299167,608154400,0.065,0.05,0.015,30,,,,,,
1/20/2010,7.675357,7.698214,7.482143,6.409973,612152800,0.065,0.05,0.015,30,,,,,,
1/19/2010,7.440357,7.685357,7.401429,6.510179,730007600,0.065,0.05,0.015,30,,,,,,
1/15/2010,7.533214,7.557143,7.3525,6.234383,594067600,0.065,0.05,0.015,30,,,,,,
1/14/2010,7.503929,7.516429,7.465,6.340342,432894000,0.065,0.05,0.015,30,,,,,,
1/13/2010,7.423929,7.533214,7.289286,6.377276,605892000,0.065,0.05,0.015,30,,,,,,
1/12/2010,7.471071,7.491786,7.372143,6.288572,594459600,0.065,0.05,0.015,30,,,,,,
1/11/2010,7.6,7.607143,7.444643,6.360929,462229600,0.065,0.05,0.015,30,,,,,,
1/8/2010,7.510714,7.571429,7.466429,6.417542,447610800,0.065,0.05,0.015,30,,,,,,
1/7/2010,7.5625,7.571429,7.466071,6.375157,477131200,0.065,0.05,0.015,30,,,,,,
1/6/2010,7.656429,7.686786,7.526786,6.386965,552160000,0.065,0.05,0.015,30,,,,,,
1/5/2010,7.664286,7.699643,7.616071,6.4902,601904800,0.065,0.05,0.015,30,,,,,,
1/4/2010,7.6225,7.660714,7.585,6.478998,493729600,0.065,0.05,0.015,30,,,,,,
12/31/2009,7.611786,7.619643,7.52,6.379698,352410800,0.065,0.05,0.015,30,,,,,,
12/30/2009,7.458214,7.571429,7.439643,6.407246,412084400,0.065,0.05,0.015,30,,,,,,
12/29/2009,7.593929,7.597143,7.454643,6.330351,445205600,0.065,0.05,0.015,30,,,,,,
12/28/2009,7.561429,7.641071,7.486071,6.406339,644565600,0.065,0.05,0.015,30,,,,,,
12/24/2009,7.269643,7.476786,7.2625,6.328536,500889200,0.065,0.05,0.015,30,,,,,,
12/23/2009,7.185714,7.227857,7.171786,6.11843,345525600,0.065,0.05,0.015,30,,,,,,
12/22/2009,7.122857,7.173214,7.095,6.065754,349515600,0.065,0.05,0.015,30,,,,,,
12/21/2009,7.001786,7.133929,6.988214,6.00127,611906400,0.065,0.05,0.015,30,,,,,,
12/18/2009,6.898929,6.982143,6.878571,5.916501,608770400,0.065,0.05,0.015,30,,,,,,
12/17/2009,6.937857,6.964286,6.821429,5.808424,388838800,0.065,0.05,0.015,30,,,,,,
12/16/2009,6.967857,7.017857,6.948214,5.904392,352984800,0.065,0.05,0.015,30,,,,,,
12/15/2009,6.993929,7.053929,6.9025,5.878357,419459600,0.065,0.05,0.015,30,,,,,,
12/14/2009,6.9775,7.051071,6.877143,5.963427,495790400,0.065,0.05,0.015,30,,,,,,
12/11/2009,7.063571,7.071429,6.908214,5.893493,429774800,0.065,0.05,0.015,30,,,,,,
12/10/2009,7.125,7.132143,7.004286,5.946776,489669600,0.065,0.05,0.015,30,,,,,,
12/9/2009,6.831429,7.077143,6.796786,5.988253,684782000,0.065,0.05,0.015,30,,,,,,
12/8/2009,6.762857,6.869643,6.739286,5.748176,690398800,0.065,0.05,0.015,30,,,,,,
12/7/2009,6.904286,6.920357,6.738571,5.720323,714758800,0.065,0.05,0.015,30,,,,,,
12/4/2009,7.132143,7.138571,6.795714,5.852623,826884800,0.065,0.05,0.015,30,,,,,,
12/3/2009,7.050714,7.106429,7.009643,5.948291,448719600,0.065,0.05,0.015,30,,,,,,
12/2/2009,7.105714,7.193571,6.991071,5.940721,715260000,0.065,0.05,0.015,30,,,,,,
12/1/2009,7.222857,7.241786,7.029643,5.963125,465763200,0.065,0.05,0.015,30,,,,,,
11/30/2009,7.1825,7.202857,7.098929,6.052133,424858000,0.065,0.05,0.015,30,,,,,,
11/27/2009,7.115,7.248571,7.084643,6.072718,295257200,0.065,0.05,0.015,30,,,,,,
11/25/2009,7.335714,7.344643,7.277143,6.181704,286454000,0.065,0.05,0.015,30,,,,,,
11/24/2009,7.333214,7.352857,7.246429,6.189273,318438400,0.065,0.05,0.015,30,,,,,,
11/23/2009,7.25,7.357143,7.248214,6.232869,474896800,0.065,0.05,0.015,30,,,,,,
11/20/2009,7.1125,7.156786,7.062857,6.052435,406666400,0.065,0.05,0.015,30,,,,,,
11/19/2009,7.3075,7.3075,7.135714,6.070294,542326400,0.065,0.05,0.015,30,,,,,,
11/18/2009,7.376429,7.392857,7.285714,6.23529,374320800,0.065,0.05,0.015,30,,,,,,
11/17/2009,7.36,7.408571,7.321429,6.266774,396513600,0.065,0.05,0.015,30,,,,,,
11/16/2009,7.338571,7.428571,7.321786,6.255575,485206400,0.065,0.05,0.015,30,,,,,,
11/13/2009,7.245357,7.315357,7.216786,6.189575,343240800,0.065,0.05,0.015,30,,,,,,
11/12/2009,7.255,7.316786,7.193929,6.115102,363731200,0.065,0.05,0.015,30,,,,,,
11/11/2009,7.305714,7.321429,7.208214,6.153247,443870000,0.065,0.05,0.015,30,,,,,,
11/10/2009,7.179286,7.320714,7.178929,6.145072,401195200,0.065,0.05,0.015,30,,,,,,
11/9/2009,7.033571,7.210714,7.009286,6.099056,528855600,0.065,0.05,0.015,30,,,,,,
11/6/2009,6.875357,6.971071,6.871429,5.883502,295097600,0.065,0.05,0.015,30,,,,,,
11/5/2009,6.871429,6.964286,6.850714,5.874119,384801200,0.065,0.05,0.015,30,,,,,,
11/4/2009,6.811786,6.923214,6.793929,5.776636,487530400,0.065,0.05,0.015,30,,,,,,
11/3/2009,6.708929,6.768571,6.64,5.714271,522541600,0.065,0.05,0.015,30,,,,,,
11/2/2009,6.778571,6.888571,6.6275,5.731223,678983200,0.065,0.05,0.015,30,,,,,,
10/30/2009,7.002143,7.028571,6.720357,5.706702,717525200,0.065,0.05,0.015,30,,,,,,
10/29/2009,6.964286,7.028929,6.862143,5.944353,570270400,0.065,0.05,0.015,30,,,,,,
10/28/2009,7.061071,7.072143,6.825,5.824771,818386800,0.065,0.05,0.015,30,,,,,,
10/27/2009,7.202143,7.243214,7.016071,5.975235,756551600,0.065,0.05,0.015,30,,,,,,
10/26/2009,7.273929,7.383929,7.146429,6.129935,484338400,0.065,0.05,0.015,30,,,,,,
10/23/2009,7.346429,7.35,7.258214,6.174136,420786800,0.065,0.05,0.015,30,,,,,,
10/22/2009,7.310714,7.423214,7.2325,6.212282,791392000,0.065,0.05,0.015,30,,,,,,
10/21/2009,7.125714,7.453929,7.115357,6.203804,1193726800,0.065,0.05,0.015,30,,,,,,
10/20/2009,7.164286,7.205357,7.066071,6.017314,1141039200,0.065,0.05,0.015,30,,,,,,
10/19/2009,6.708929,6.785714,6.626786,5.747874,942230800,0.065,0.05,0.015,30,,,,,,
10/16/2009,6.7625,6.798571,6.708571,5.693077,431426800,0.0475,0.0425,0.005,11.7647,,,,,,
10/15/2009,6.7725,6.818571,6.768929,5.769066,373556400,0.0475,0.0425,0.005,11.7647,,,,,,
10/14/2009,6.866071,6.868571,6.793929,5.791167,375510800,0.0475,0.0425,0.005,11.7647,,,,,,
10/13/2009,6.808214,6.8275,6.775,5.75272,348020400,0.0475,0.0425,0.005,11.7647,,,,,,
10/12/2009,6.822143,6.839643,6.772857,5.776636,288024800,0.0475,0.0425,0.005,11.7647,,,,,,
10/9/2009,6.748929,6.810714,6.736429,5.766342,293272000,0.0475,0.0425,0.005,11.7647,,,,,,
10/8/2009,6.809286,6.8375,6.746071,5.730012,438211200,0.0475,0.0425,0.005,11.7647,,,,,,
10/7/2009,6.777143,6.805357,6.751071,5.759681,465668000,0.0475,0.0425,0.005,11.7647,,,,,,
10/6/2009,6.705,6.786071,6.689286,5.752416,605085600,0.0475,0.0425,0.005,11.7647,,,,,,
10/5/2009,6.65,6.673571,6.581071,5.63162,423133200,0.0475,0.0425,0.005,11.7647,,,,,,
10/2/2009,6.478929,6.640714,6.476786,5.597713,553308000,0.0475,0.0425,0.005,11.7647,,,,,,
10/1/2009,6.619643,6.650714,6.453571,5.475406,524711600,0.0475,0.0425,0.005,11.7647,,,,,,
9/30/2009,6.6475,6.658929,6.521786,5.611339,539585200,0.0475,0.0425,0.005,11.7647,,,,,,
9/29/2009,6.668929,6.692857,6.5825,5.612246,345385600,0.0475,0.0425,0.005,11.7647,,,,,,
9/28/2009,6.566786,6.667143,6.5475,5.635557,337444800,0.0475,0.0425,0.005,11.7647,,,,,,
9/25/2009,6.500357,6.625,6.48,5.52112,445239200,0.0475,0.0425,0.005,11.7647,,,,,,
9/24/2009,6.685714,6.703571,6.5275,5.565018,550880400,0.0475,0.0425,0.005,11.7647,,,,,,
9/23/2009,6.621429,6.746429,6.608214,5.615877,593563600,0.0475,0.0425,0.005,11.7647,,,,,,
9/22/2009,6.613929,6.620714,6.530357,5.584998,356753600,0.0475,0.0425,0.005,11.7647,,,,,,
9/21/2009,6.581786,6.612857,6.486429,5.571074,437715600,0.0475,0.0425,0.005,11.7647,,,,,,
9/18/2009,6.636786,6.6625,6.598571,5.601345,601582800,0.0475,0.0425,0.005,11.7647,,,,,,
9/17/2009,6.499286,6.671071,6.498929,5.587118,810572000,0.0475,0.0425,0.005,11.7647,,,,,,
9/16/2009,6.356786,6.526786,6.352857,5.505982,754023200,0.0475,0.0425,0.005,11.7647,,,,,,
9/15/2009,6.215714,6.273214,6.199643,5.302842,426470800,0.0475,0.0425,0.005,11.7647,,,,,,
9/14/2009,6.101071,6.210714,6.080357,5.259248,322011200,0.0475,0.0425,0.005,11.7647,,,,,,
9/11/2009,6.175357,6.185,6.1025,5.212018,348961200,0.0475,0.0425,0.005,11.7647,,,,,,
9/10/2009,6.145,6.1875,6.100357,5.22413,491134000,0.0475,0.0425,0.005,11.7647,,,,,,
9/9/2009,6.170714,6.231071,6.060714,5.18114,811087200,0.0475,0.0425,0.005,11.7647,,,,,,
9/8/2009,6.177857,6.183571,6.142857,5.235329,315047600,0.0475,0.0425,0.005,11.7647,,,,,,
9/4/2009,5.974286,6.096429,5.9675,5.156013,374628800,0.0475,0.0425,0.005,11.7647,,,,,,
9/3/2009,5.944286,5.967857,5.892857,5.042179,293955200,0.0475,0.0425,0.005,11.7647,,,,,,
9/2/2009,5.879286,5.986071,5.861071,5.000707,364249200,0.0475,0.0425,0.005,11.7647,,,,,,
9/1/2009,5.999643,6.071429,5.890714,5.004336,469028000,0.0475,0.0425,0.005,11.7647,,,,,,
8/31/2009,6.005714,6.030357,5.946429,5.092435,311337600,0.0475,0.0425,0.005,11.7647,,,,,,
8/28/2009,6.1525,6.160357,6.018929,5.148139,453700800,0.0475,0.0425,0.005,11.7647,,,,,,
8/27/2009,6.026786,6.056071,5.886786,5.129976,449181600,0.0475,0.0425,0.005,11.7647,,,,,,
8/26/2009,6.032857,6.055357,5.955714,5.068216,303998800,0.0475,0.0425,0.005,11.7647,,,,,,
8/25/2009,6.052143,6.105,6.040357,5.128462,324354800,0.0475,0.0425,0.005,11.7647,,,,,,
8/24/2009,6.075714,6.096786,6.009643,5.118168,406929600,0.0475,0.0425,0.005,11.7647,,,,,,
8/21/2009,5.9875,6.048929,5.957143,5.123014,416074400,0.0475,0.0425,0.005,11.7647,,,,,,
8/20/2009,5.892143,5.954286,5.878929,5.035521,342031200,0.0475,0.0425,0.005,11.7647,,,,,,
8/19/2009,5.8125,5.903571,5.801786,4.983145,413271600,0.0475,0.0425,0.005,11.7647,,,,,,
8/18/2009,5.7725,5.865714,5.764643,4.964983,431152400,0.0475,0.0425,0.005,11.7647,,,,,,
8/17/2009,5.841071,5.8425,5.693571,4.831471,524381200,0.0475,0.0425,0.005,11.7647,,,,,,
8/14/2009,5.997857,6.008214,5.911786,5.049143,305816000,0.0475,0.0425,0.005,11.7647,,,,,,
